deal_id,filer_cik10,sec_start,sec_end,form,filing_date,accession,primary_doc,kw_hit,kw_n,kw_list,status
480,320193,2020-05-20,2020-11-16,10-K,2020-10-30,0000320193-20-000096,aapl-20200926.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
481,320193,2020-09-15,2021-03-14,8-K,2020-10-29,0000320193-20-000094,aapl-20201029.htm,1,1,ip ,ok
481,320193,2020-09-15,2021-03-14,10-K,2020-10-30,0000320193-20-000096,aapl-20200926.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
481,320193,2020-09-15,2021-03-14,8-K,2021-01-05,0001193125-21-001982,d29637d8k.htm,1,1,ip ,ok
481,320193,2020-09-15,2021-03-14,8-K,2021-01-27,0000320193-21-000009,aapl-20210127.htm,1,1,ip ,ok
481,320193,2020-09-15,2021-03-14,10-Q,2021-01-28,0000320193-21-000010,aapl-20201226.htm,1,5,patent|ip |asset purchase|consideration|technology,ok
481,320193,2020-09-15,2021-03-14,8-K,2021-02-08,0001193125-21-032394,d70217d8k.htm,1,1,ip ,ok
481,320193,2020-09-15,2021-03-14,8-K,2021-02-24,0001193125-21-054710,d101693d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,8-K,2019-10-10,0001193125-19-265871,d788119d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,8-K,2019-10-29,0001193125-19-277113,d826383d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,10-Q,2019-11-01,0001193125-19-281996,d780498d10q.htm,1,3,ip |purchase price|technology,ok
486,860730,2019-08-20,2020-02-16,8-K,2019-11-21,0001193125-19-297641,d831848d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,8-K,2020-01-28,0001193125-20-016154,d879257d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,8-K,2020-02-11,0001193125-20-030658,d870001d8k.htm,1,1,ip ,ok
486,860730,2019-08-20,2020-02-16,8-K,2020-02-12,0001193125-20-033383,d850252d8k.htm,1,1,ip ,ok
487,1321834,2018-11-06,2019-05-05,8-K,2018-11-09,0001493152-18-015590,form8-k.htm,1,1,ip ,ok
487,1321834,2018-11-06,2019-05-05,10-Q,2018-11-14,0001493152-18-016110,form10-q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
487,1321834,2018-11-06,2019-05-05,8-K,2018-11-15,0001493152-18-016238,form8-k.htm,1,1,ip ,ok
487,1321834,2018-11-06,2019-05-05,8-K,2018-12-07,0001493152-18-017217,form8-k.htm,1,2,ip |consideration,ok
487,1321834,2018-11-06,2019-05-05,8-K,2019-03-05,0001493152-19-002876,form8-k.htm,1,1,ip ,ok
487,1321834,2018-11-06,2019-05-05,10-K,2019-04-01,0001493152-19-004590,form10-k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-02-18,0001193125-20-040350,d891170d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,10-K,2020-02-25,0001564590-20-006415,ww-10k_20191228.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-02-25,0001193125-20-048357,d879869d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-02-26,0001193125-20-050250,d865504d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-02-28,0001193125-20-056493,d872210d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-03-17,0001193125-20-076119,d861337d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,10-Q,2020-04-28,0001564590-20-019238,ww-10q_20200328.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-04-28,0001193125-20-123049,d923386d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-05-07,0001193125-20-136211,d926209d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-05-15,0001193125-20-143962,d930651d8k.htm,1,1,ip ,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-06-15,0001193125-20-169540,d917440d8k.htm,1,3,intellectual property|ip |technology,ok
489,105319,2019-12-20,2020-06-17,8-K,2020-06-16,0001193125-20-169676,d944963d8k.htm,1,1,ip ,ok
493,105319,2010-11-24,2011-05-23,8-K,2011-02-17,0001193125-11-038383,d8k.htm,1,1,ip ,ok
493,105319,2010-11-24,2011-05-23,10-K,2011-03-02,0001193125-11-053468,d10k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
493,105319,2010-11-24,2011-05-23,8-K,2011-03-14,0001193125-11-065948,d8k.htm,1,1,ip ,ok
493,105319,2010-11-24,2011-05-23,8-K,2011-04-28,0001193125-11-115257,d8k.htm,1,1,ip ,ok
493,105319,2010-11-24,2011-05-23,8-K,2011-05-06,0001193125-11-129590,d8k.htm,1,1,ip ,ok
493,105319,2010-11-24,2011-05-23,10-Q,2011-05-12,0001193125-11-137084,d10q.htm,1,4,intellectual property|ip |consideration|technology,ok
493,105319,2010-11-24,2011-05-23,8-K,2011-05-12,0001193125-11-137589,d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2019-12-16,0001193125-19-314680,d849846d8k.htm,1,2,ip |consideration,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-02-18,0001193125-20-040350,d891170d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,10-K,2020-02-25,0001564590-20-006415,ww-10k_20191228.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-02-25,0001193125-20-048357,d879869d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-02-26,0001193125-20-050250,d865504d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-02-28,0001193125-20-056493,d872210d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-03-17,0001193125-20-076119,d861337d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,10-Q,2020-04-28,0001564590-20-019238,ww-10q_20200328.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-04-28,0001193125-20-123049,d923386d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-05-07,0001193125-20-136211,d926209d8k.htm,1,1,ip ,ok
494,105319,2019-12-08,2020-06-05,8-K,2020-05-15,0001193125-20-143962,d930651d8k.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,8-K,2018-10-25,0001171843-18-007237,f8k_102518.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,10-Q,2018-10-26,0001136261-18-000279,form10q.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
496,65770,2018-09-20,2019-03-19,8-K,2018-12-10,0001193125-18-345434,d657705d8k.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,8-K,2018-12-19,0001171843-18-008502,f8k_121918.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,8-K,2018-12-31,0001171843-18-008593,f8k_122918.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,8-K,2019-01-03,0001193125-19-001180,d676446d8k.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,8-K,2019-03-05,0001171843-19-001512,f8k_030519.htm,1,1,ip ,ok
496,65770,2018-09-20,2019-03-19,10-K,2019-03-06,0001136261-19-000098,body10k.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
496,65770,2018-09-20,2019-03-19,8-K,2019-03-12,0001171843-19-001651,f8k_031219.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,10-K,2016-12-15,0001628280-16-022051,hpe-10312016x10k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
497,1645590,2016-12-02,2017-05-31,8-K,2016-12-22,0001628280-16-022144,hpe-12162016x8k.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-01-03,0001628280-17-000022,hpe-01032017x8xk.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-01-17,0001628280-17-000254,hpe-01172017x8xk.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-01-30,0001628280-17-000624,a8k-01x24x2017.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-02-23,0001628280-17-001647,hpe-q1fy2017x8xk.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-02-23,0001628280-17-001605,hpe-02232017x8k.htm,1,2,ip |technology,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-03-02,0001628280-17-002091,hpe-03012017x8k.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-03-07,0001193125-17-072462,d351864d8k.htm,1,3,ip |purchase price|consideration,ok
497,1645590,2016-12-02,2017-05-31,10-Q,2017-03-09,0001628280-17-002444,hpe-01312017x10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-03-20,0001628280-17-002714,hpe8-kxxpreferredstock1.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-03-27,0001628280-17-002926,a8k-2017annualmeetingresul.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-04-03,0001628280-17-003277,hpe-432017xfdx8k.htm,1,2,ip |technology,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-04-06,0001628280-17-003399,hpe-everettclosing8xk.htm,1,3,intellectual property|ip |technology,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-04-17,0001193125-17-125309,d266121d8k.htm,1,3,ip |purchase price|consideration,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-04-24,0001628280-17-004171,hpe-04242017x8k.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-05-09,0001628280-17-005192,hpe-05092017x8k.htm,1,1,ip ,ok
497,1645590,2016-12-02,2017-05-31,8-K,2017-05-31,0001628280-17-006106,hpe-q2fy2017x8k.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-01-17,0001628280-17-000254,hpe-01172017x8xk.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-01-30,0001628280-17-000624,a8k-01x24x2017.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-02-23,0001628280-17-001647,hpe-q1fy2017x8xk.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-02-23,0001628280-17-001605,hpe-02232017x8k.htm,1,2,ip |technology,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-03-02,0001628280-17-002091,hpe-03012017x8k.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-03-07,0001193125-17-072462,d351864d8k.htm,1,3,ip |purchase price|consideration,ok
498,1645590,2017-01-05,2017-07-04,10-Q,2017-03-09,0001628280-17-002444,hpe-01312017x10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-03-20,0001628280-17-002714,hpe8-kxxpreferredstock1.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-03-27,0001628280-17-002926,a8k-2017annualmeetingresul.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-04-03,0001628280-17-003277,hpe-432017xfdx8k.htm,1,2,ip |technology,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-04-06,0001628280-17-003399,hpe-everettclosing8xk.htm,1,3,intellectual property|ip |technology,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-04-17,0001193125-17-125309,d266121d8k.htm,1,3,ip |purchase price|consideration,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-04-24,0001628280-17-004171,hpe-04242017x8k.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-05-09,0001628280-17-005192,hpe-05092017x8k.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-05-31,0001628280-17-006106,hpe-q2fy2017x8k.htm,1,1,ip ,ok
498,1645590,2017-01-05,2017-07-04,10-Q,2017-06-08,0001628280-17-006325,hpe-04302017x10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
498,1645590,2017-01-05,2017-07-04,8-K,2017-06-21,0001628280-17-006644,hpe8k6202017.htm,1,2,ip |technology,ok
499,1645590,2015-07-04,2015-12-31,8-K,2015-10-13,0001193125-15-341954,d31058d8k.htm,1,1,ip ,ok
499,1645590,2015-07-04,2015-12-31,8-K,2015-11-05,0001193125-15-368376,d98001d8k.htm,1,2,ip |technology,ok
499,1645590,2015-07-04,2015-12-31,8-K,2015-11-12,0001193125-15-374519,d52492d8k.htm,1,1,ip ,ok
499,1645590,2015-07-04,2015-12-31,8-K,2015-11-24,0001193125-15-387029,d55890d8k.htm,1,1,ip ,ok
499,1645590,2015-07-04,2015-12-31,10-K,2015-12-17,0001047469-15-009279,a2226746z10-k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
500,1645590,2015-07-29,2016-01-25,8-K,2015-10-13,0001193125-15-341954,d31058d8k.htm,1,1,ip ,ok
500,1645590,2015-07-29,2016-01-25,8-K,2015-11-05,0001193125-15-368376,d98001d8k.htm,1,2,ip |technology,ok
500,1645590,2015-07-29,2016-01-25,8-K,2015-11-12,0001193125-15-374519,d52492d8k.htm,1,1,ip ,ok
500,1645590,2015-07-29,2016-01-25,8-K,2015-11-24,0001193125-15-387029,d55890d8k.htm,1,1,ip ,ok
500,1645590,2015-07-29,2016-01-25,10-K,2015-12-17,0001047469-15-009279,a2226746z10-k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
501,1321834,2016-06-02,2016-11-29,10-Q,2016-08-11,0001493152-16-012182,form10q.htm,1,4,patent|ip |consideration|technology,ok
501,1321834,2016-06-02,2016-11-29,8-K,2016-08-19,0001493152-16-012704,form8-k.htm,1,2,intellectual property|technology,ok
501,1321834,2016-06-02,2016-11-29,10-Q,2016-11-14,0001493152-16-014814,form10-q.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
502,1001316,2013-08-16,2014-02-12,10-Q,2013-11-14,0001144204-13-061847,v359025_10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
503,1604821,2015-01-17,2015-07-16,8-K,2015-07-09,0001104659-15-050452,a15-15396_18k.htm,1,1,ip ,ok
512,320193,2014-09-09,2015-03-08,8-K,2014-10-20,0001193125-14-376361,d806538d8k.htm,1,1,ip ,ok
512,320193,2014-09-09,2015-03-08,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
512,320193,2014-09-09,2015-03-08,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
512,320193,2014-09-09,2015-03-08,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
512,320193,2014-09-09,2015-03-08,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
512,320193,2014-09-09,2015-03-08,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
512,320193,2014-09-09,2015-03-08,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
513,320193,2014-10-21,2015-04-19,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
513,320193,2014-10-21,2015-04-19,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
513,320193,2014-10-21,2015-04-19,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
513,320193,2014-10-21,2015-04-19,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
513,320193,2014-10-21,2015-04-19,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
513,320193,2014-10-21,2015-04-19,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
513,320193,2014-10-21,2015-04-19,8-K,2015-03-13,0001104659-15-019336,a15-5624_18k.htm,1,1,ip ,ok
514,2186,2011-01-20,2011-07-19,10-K,2011-03-02,0001354488-11-000702,rwc_10k.htm,1,6,patent|intellectual property|ip |asset purchase|consideration|technology,ok
514,2186,2011-01-20,2011-07-19,8-K,2011-03-02,0001354488-11-000703,rwc_8k.htm,1,2,ip |technology,ok
514,2186,2011-01-20,2011-07-19,8-K,2011-03-14,0001116502-11-000014,rwc_8k.htm,1,2,ip |technology,ok
514,2186,2011-01-20,2011-07-19,10-Q,2011-05-04,0001354488-11-001345,rwc_10q.htm,1,3,ip |consideration|technology,ok
514,2186,2011-01-20,2011-07-19,8-K,2011-05-04,0001354488-11-001348,rwc_8k.htm,1,2,ip |technology,ok
514,2186,2011-01-20,2011-07-19,8-K,2011-05-27,0001354488-11-001732,rwc_8k.htm,1,2,ip |technology,ok
514,2186,2011-01-20,2011-07-19,8-K,2011-06-22,0001354488-11-001933,rwc_8k.htm,1,2,ip |technology,ok
515,2186,2012-01-12,2012-07-10,8-K,2012-03-02,0001354488-12-000930,rwc_8k.htm,1,2,ip |technology,ok
515,2186,2012-01-12,2012-07-10,10-K,2012-03-06,0001354488-12-001013,rwc_10k.htm,1,6,patent|intellectual property|ip |asset purchase|consideration|technology,ok
515,2186,2012-01-12,2012-07-10,8-K,2012-03-06,0001354488-12-001019,rwc_8k.htm,1,2,ip |technology,ok
515,2186,2012-01-12,2012-07-10,8-K,2012-03-22,0001354488-12-001272,rwc_8k.htm,1,2,ip |technology,ok
515,2186,2012-01-12,2012-07-10,10-Q,2012-05-09,0001354488-12-002251,rwc_10q.htm,1,3,ip |consideration|technology,ok
515,2186,2012-01-12,2012-07-10,8-K,2012-05-09,0001354488-12-002255,rwc_8k.htm,1,2,ip |technology,ok
515,2186,2012-01-12,2012-07-10,8-K,2012-05-24,0001354488-12-002900,rwc_8k.htm,1,1,technology,ok
517,1034842,2002-12-04,2003-06-02,10-K,2003-03-31,0001047469-03-011133,a2106829z10-k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|technology|assignment,ok
517,1034842,2002-12-04,2003-06-02,8-K,2003-05-02,0001104659-03-008018,j0139_8k.htm,1,1,ip ,ok
517,1034842,2002-12-04,2003-06-02,8-K,2003-05-07,0001104659-03-008436,j0480_8k.htm,1,1,ip ,ok
517,1034842,2002-12-04,2003-06-02,10-Q,2003-05-15,0001104659-03-010167,j0941_10q.htm,1,4,patent|intellectual property|ip |technology,ok
519,105319,2013-10-10,2014-04-08,8-K,2013-10-30,0001193125-13-418591,d620899d8k.htm,1,1,ip ,ok
519,105319,2013-10-10,2014-04-08,10-Q,2013-11-06,0001193125-13-428813,d599981d10q.htm,1,5,intellectual property|ip |purchase price|consideration|technology,ok
519,105319,2013-10-10,2014-04-08,8-K,2013-11-18,0001193125-13-445697,d630068d8k.htm,1,1,ip ,ok
519,105319,2013-10-10,2014-04-08,8-K,2013-12-16,0001193125-13-474598,d643172d8k.htm,1,2,ip |consideration,ok
519,105319,2013-10-10,2014-04-08,8-K,2014-02-13,0001193125-14-051354,d675651d8k.htm,1,1,ip ,ok
519,105319,2013-10-10,2014-04-08,10-K,2014-02-26,0001193125-14-069945,d644264d10k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
519,105319,2013-10-10,2014-04-08,8-K,2014-03-13,0001193125-14-097913,d695048d8k.htm,1,1,ip ,ok
519,105319,2013-10-10,2014-04-08,8-K,2014-04-03,0001193125-14-129798,d707019d8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-05-01,0000930413-18-001649,c91136_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-05-31,0000930413-18-001953,c91293_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-06-19,0000930413-18-002042,c91406_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,10-Q,2018-07-20,0000930413-18-002303,c91619_10q.htm,1,4,intellectual property|ip |consideration|technology,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-07-20,0000930413-18-002301,c91645_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-08-02,0000930413-18-002493,c91763_8k.htm,1,2,ip |consideration,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-08-23,0000930413-18-002680,c91901_8k.htm,1,2,ip |consideration,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-09-05,0000930413-18-002815,c91982_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-09-14,0001193125-18-274274,d623916d8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-10-01,0001193125-18-288474,d584530d8k.htm,1,2,ip |consideration,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-10-02,0001193125-18-290912,d528228d8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-10-15,0001193125-18-298884,d625197d8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,10-Q,2018-10-19,0000930413-18-003111,c92183_10q.htm,1,4,intellectual property|ip |consideration|technology,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-10-19,0000930413-18-003112,c92180_8k.htm,1,1,ip ,ok
520,773840,2018-04-30,2018-10-27,8-K,2018-10-19,0000930413-18-003108,c92184_8k.htm,1,1,ip ,ok
521,773840,2003-12-02,2004-05-30,8-K,2004-01-20,0000950117-04-000238,a36876.txt,1,2,ip |technology,ok
521,773840,2003-12-02,2004-05-30,8-K,2004-01-29,0000950117-04-000434,a36935.txt,1,1,ip ,ok
521,773840,2003-12-02,2004-05-30,10-K,2004-03-04,0000950117-04-000868,a36887.txt,1,3,patent|ip |technology,ok
521,773840,2003-12-02,2004-05-30,8-K,2004-04-21,0000950117-04-001453,a37511.txt,1,1,ip ,ok
521,773840,2003-12-02,2004-05-30,10-Q,2004-05-03,0000950117-04-001676,a37596.txt,1,3,patent|ip |technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2020-12-01,0000723125-20-000097,mu-20201201.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2020-12-01,0000723125-20-000094,mu-20201201.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-01-07,0000723125-21-000009,mu-20210107.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,10-Q,2021-01-08,0000723125-21-000012,mu-20201203.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-01-15,0000723125-21-000015,mu-20210113.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-02-16,0000723125-21-000018,mu-20210215.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-03-03,0000723125-21-000021,mu-20210303.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-03-16,0000723125-21-000024,mu-20210316.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,8-K,2021-03-31,0000723125-21-000028,mu-20210331.htm,1,1,technology,ok
529,723125,2020-11-16,2021-05-15,10-Q,2021-04-01,0000723125-21-000032,mu-20210304.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
530,320193,2005-07-20,2006-01-16,10-Q,2005-08-03,0001104659-05-035792,a05-12535_110q.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
530,320193,2005-07-20,2006-01-16,8-K,2005-08-15,0001181431-05-046871,rrd89343.htm,1,1,ip ,ok
530,320193,2005-07-20,2006-01-16,8-K,2005-08-26,0001181431-05-049163,rrd90647.htm,1,1,ip ,ok
530,320193,2005-07-20,2006-01-16,8-K,2005-10-14,0001181431-05-056604,rrd94436.htm,1,1,ip ,ok
530,320193,2005-07-20,2006-01-16,10-K,2005-12-01,0001104659-05-058421,a05-20674_110k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
530,320193,2005-07-20,2006-01-16,8-K,2005-12-19,0001181431-05-067468,rrd100228.htm,1,1,ip ,ok
530,320193,2005-07-20,2006-01-16,8-K,2006-01-10,0001104659-06-001428,a06-1318_18k.htm,1,1,ip ,ok
531,320193,2007-09-18,2008-03-16,10-K,2007-11-15,0001047469-07-009340,a2181030z10-k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
531,320193,2007-09-18,2008-03-16,8-K,2008-01-08,0001181431-08-002372,rrd188197.htm,1,1,ip ,ok
531,320193,2007-09-18,2008-03-16,8-K,2008-01-15,0001181431-08-003342,rrd190089.htm,1,1,ip ,ok
531,320193,2007-09-18,2008-03-16,10-Q,2008-02-01,0001193125-08-017426,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
532,320193,2014-09-09,2015-03-08,8-K,2014-10-20,0001193125-14-376361,d806538d8k.htm,1,1,ip ,ok
532,320193,2014-09-09,2015-03-08,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
532,320193,2014-09-09,2015-03-08,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
532,320193,2014-09-09,2015-03-08,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
532,320193,2014-09-09,2015-03-08,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
532,320193,2014-09-09,2015-03-08,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
532,320193,2014-09-09,2015-03-08,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
533,320193,2014-10-22,2015-04-20,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
533,320193,2014-10-22,2015-04-20,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
533,320193,2014-10-22,2015-04-20,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
533,320193,2014-10-22,2015-04-20,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
533,320193,2014-10-22,2015-04-20,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
533,320193,2014-10-22,2015-04-20,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
533,320193,2014-10-22,2015-04-20,8-K,2015-03-13,0001104659-15-019336,a15-5624_18k.htm,1,1,ip ,ok
534,320193,2020-05-27,2020-11-23,8-K,2020-07-30,0000320193-20-000060,aapl-20200730.htm,1,1,ip ,ok
534,320193,2020-05-27,2020-11-23,10-Q,2020-07-31,0000320193-20-000062,aapl-20200627.htm,1,6,patent|intellectual property|ip |asset purchase|purchase price|consideration,ok
